PK_CLIENTE,costumerkey,address_number,business_family,business_unit,city,costumer,costumer_address_1,costumer_address_2,costumer_address_3,costumer_address_4,costumer_type,country,division,division_name,line_of_business,phone,regional_sales_mgr,search_type,state,zip_code
ef164e0e76d8015c12b0c10ba61a5ab8887c2f035348bd4342d4e4325d2e0320,10013080,0,R3,1,Não informado,Ganymede Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
ef6afd47437a98cf7893ba45403cc1d8a0cab14602a14b666040e8f996ddce3d,10026868,10026868,R3,1,Valencia,Xyratex Shop,Aut Reg Del Centro Valencia,A Pto Cabello Dist Naguanagua,Centro Comercial,IL Portico,G1,UK,1,International,M1,816-455-8733,S16,C,Não informado,0
efc4726b11a9017d4f8a412e1a45a7ee7c6fa52eb2dbbd61f5598d7e2af29bc9,10014059,0,R2,1,Não informado,GURUs Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
eff2fbd31eccf9cde48cb59c9010be7e09d2842e11095433fb388c113f60b191,10021107,0,R3,1,Não informado,P.C.G. Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
f0822ae44b1af01f3ce323e6e0bd52f83802455692bf29ad60953d2473a67ad2,10020448,10020448,R3,1,Regina,Nanao Shop,1155 Mackay Street,Não informado,Não informado,Não informado,G3,CA,1,International,Não informado,816-455-8733,S5,C,SK,0
f0b2379aabb94610f4430fc06d70d5d2964684749aa0d98ac45bdbe0fd1779b1,10016780,0,R3,1,Não informado,iBEAM Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S18,C,Não informado,0
f0c9319a353dd55313ad0774a2b1a4d79449e6bc2c63943442c137dd3100a37d,10023783,10023783,R3,1,Pine Bluff,Saturnus Supermarket,PO Box 7647,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,AR,0
f13ae9cd4ae4a5c44ef0f8235150169f0170ac69c972b09176974bf3670026c8,10011052,0,R3,1,Não informado,Elucidex Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
f19c003d3786a08311fe237a5b99958e42578d9f2ac7e1099222c29b04dbc406,10012161,0,R3,1,Não informado,Filetron Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
f2b8b2b311fdf0ad3827e0fdc7afaace4d054f2d34048f9641ac83416547c5ca,10021232,0,R3,1,Não informado,Packet Design,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
f309cb9fdeedf00700184b7a513548dd8d3baadc89cd71760b794785a1e62dbb,10000497,0,R3,1,Não informado,Abplus Shop,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
f36dbe0ee7dc3098a6c1c8514310e885947c611668b365be90ba7785ff7d6cd5,10002161,0,R2,1,Não informado,ACME Maxiplace,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S4,C,Não informado,0
f36fc293033a4d901a79ab829416089739cc40fe5e39b4f7652dd793bdec1d46,10001784,0,R2,1,Não informado,Acacia Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S11,C,Não informado,0
f3e1181594eb527e643e0ca5799bad2a0d392dfdad17f76215ff1aa176735d0b,10027572,10027572,R3,1,Elma,ZipLip.Com Shop,2210 Bowen Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,NY,14059
f442e822ff00664c98932f64b75315aaa04b52e6f4408e906f9133441c25b419,10023513,10023513,R3,1,Stockton,Sagent Shop,640 N Eldorado Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,CA,95205
f4458f458fbc2b42022c34ffdd93ccd630e38679071022dba260a4769927854e,10020914,10020914,R3,1,Calhoun,Onetouch Supermarket,PO Box 547,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,LA,0
f5613ddbb4c93aeea320e928ef474e09a9747ef02b0f202b3dec9f1d80ecfdb9,10024006,10024006,R3,1,Columbiana,ScotGold Market,PO Box 57,Não informado,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,OH,44408
f56f0e398977122f4146f1eb1a2d15a7ed5b9c0d184eb3587aa577a60e028e6b,10012761,10012761,R3,1,Cali,G.R. Supermarket,Av 6A Norte 25 N 43,Não informado,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S16,C,Não informado,0
f670d85e27398ef2b4acdcf81fef852c4c5f4e1c22ddb9e0d33422d800835022,10021160,0,R3,1,Não informado,Pacific Gigaplace,Não informado,Não informado,Não informado,Não informado,G1,Não informado,1,International,M1,816-455-8733,S19,C,Não informado,0
f68b3565764850ea058d5d385c2a5aceca1bdc8a8f073624d1b55ab31669e121,10025808,10025808,R3,1,Bremorton,Valley Store,3519 Arsonal Way,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,WA,98312
f6e9ad02abe2d61fb8271902a229ced005f045337c808d938378cb38fc9aab3e,10016807,10016807,R3,1,Overland Park,Ibis Shop,Attention  Accounts Payable Department,PO Box 12990,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,KS,0
f76548e395f6fe8ff23533d2ddc80076f71d7a06e42878ad13a5e104d16854d2,10025571,10025571,R3,1,Des Moines,Unitec Maxistore,PO Box 3283,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S9,C,IA,0
f8236242b1ffaf829548f96d22adaca7fe7dec4449760574057f4910a5c9372f,10020390,10020390,R3,1,Lansing,Miles Supermarket,16241 South Us 27,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,MI,48906
f8b67f19db6bdf9a3e8ab12ab25ac46d4418519531fa43b965daf8c90f6342b2,10013341,0,R2,1,Não informado,Gatierf Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S2,C,Não informado,0
f9a649670bf86ef933b72e53aff525f85c07ed880d3876012fca7b76e7a5ea83,10003795,10003795,R3,1,Baton Rouge,Bechtel Supermarket,PO Box 2484,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,LA,70815
fa00288488cafb1efb37bcd91a521b430291c53f510ed963ed1f5b2a87c0c922,10023221,10023221,R3,1,Overland Park,Reveal Supermarket,Attention  Accounts Payable Department,PO Box 12990,Não informado,Não informado,G2,US,2,Domestic,M1,816-455-8733,S16,C,KS,0
fa2b1d9498cd69655a3d3f6a28c4addd5011b3a7985423e74ce79179637c9425,10005006,10005006,R1,1,Boise,Betacorp Shop,601 East Gowen Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S11,C,ID,83716
fa4deae8434ed8373a3cbb08b14a3d416fb5eaa671cbbafffcf132ed46b2c190,10018871,10018871,O2,1,Livonia,Karsings,Field Accounting Department,PO Box 2003,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S12,C,MI,48151
fabf3fc7b2455a431419ac3104c506c6ae10f999728c984d291c9417f0d7377a,10009657,10009657,R3,1,Lewiston,DC-Works Shop,12 Lexington Street,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,ME,4240
fb1c13716420d0ea236764f0f568f1c68c91afbe6fa1a3921fdad45a7de68d25,10020247,0,R2,1,Não informado,MAXSTRAT Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S5,C,Não informado,0
fb70ed67f468f2f31df1de86c786d02672b80d23ed7a970c81126878b0d94f15,10007468,0,R2,1,Não informado,Caleidoscopio Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S9,C,Não informado,0
fb7ed316211d6c8341b3c60ff8f850a45a44088697f4ea7dd19411bb42e7384c,10024010,10024010,R2,1,Mitchell,Screaming Market,Attention:  Accounts Payable,300 East Norway Avenue,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S3,C,SD,0
fbc281104dec63e5b03ff02e65fe86e7c87780ff5c5a8dcd8935dcf9f5ca3d85,10021240,0,R3,1,Não informado,PAGE Shop,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
fcb930d14b0ebc83403eee8286094d8db578aef11cb3342f22f273f1387481f5,10023760,10023760,R3,1,North Hampton,SataMine Shop,60 Lafayette Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,NH,3862
fd4ded21341b1195467f3c0659e02bc1c31f4f056f70d9efef62bac64d83c129,10015686,0,R3,1,Não informado,Hercules Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S1,C,Não informado,0
fd662a460998bcb39366dfe4e10e6ebfe0f0d40b9a9c0109816b1472a4e19810,10003882,0,R3,1,Não informado,Beech Supermarket,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S16,C,Não informado,0
fdab521563c5f3f660e10f4ba6e90e5ef9c18040d7b4bd1c5aad63d28f09becf,10025062,10025062,R3,1,Bedford Hills,TargetedListings Shop,731 North Beford Road,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S1,C,NY,10507
fdc6701bff4594fc2d254103c5af4fd043842e6455228d365f83dcfe34d6d6b8,10020449,10020449,R3,1,Santiago,Nancy Supermarket,Attention: Rodrigo Yrarrazaval,Jose M Infante 2320 Nunoa,Não informado,Não informado,G1,UK,1,International,M1,816-455-8733,S16,C,Não informado,0
fecb2842e36233db137c5a6ce7ba1103bbcc2a2aab48e613367552fa593a67e6,10019194,0,R3,1,Não informado,Kerite Company,Não informado,Não informado,Não informado,Não informado,G2,Não informado,1,International,Não informado,816-455-8733,S14,C,Não informado,0
ff0adccd7c1f0f0bac011b4f643132facd2f204ab40b96b7c823ee9a823c2374,10026581,10026581,R3,1,Savannah,Xetron Shop,PO Box 22249,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S16,C,GA,31403
ffbe8832ce989c7c654455dc885500e51ead8de3eb50601b96fb78741b003ad2,10025250,10025250,R2,1,Ooltewah,TICOR Shop,8503 Hilltop Drive,Não informado,Não informado,Não informado,G2,US,2,Domestic,Não informado,816-455-8733,S5,C,TN,37363
